Order Date,Order ID,Customer ID,Product,Category,Region,Channel,Units,Revenue,Generation Persona
2025-10-15,ORD-100926,CUS-0055,Starter Kit,Starter,International,Marketplace,2,100.69,steady_repeat
2025-10-15,ORD-101373,CUS-0090,Starter Kit,Starter,New Territories,Website,4,199.98,steady_repeat
2025-10-15,RET-100877,CUS-0051,Premium Set,Premium,International,Return,-1,-351.45,frequent_recent
2025-10-16,ORD-100063,CUS-0004,Everyday Set,Core,International,Website,4,563.66,frequent_recent
2025-10-16,ORD-100651,CUS-0038,Refill Pack,Consumables,New Territories,Marketplace,3,199.1,frequent_recent
2025-10-18,ORD-100015,CUS-0001,Refill Pack,Consumables,Hong Kong,Marketplace,2,103.82,frequent_recent
2025-10-18,ORD-100254,CUS-0015,Refill Pack,Consumables,Kowloon,Mobile App,2,86.08,frequent_recent
2025-10-18,ORD-100799,CUS-0046,Everyday Set,Core,International,Marketplace,2,258.04,frequent_recent
2025-10-18,ORD-101190,CUS-0076,Starter Kit,Starter,International,Website,2,87.81,steady_repeat
2025-10-19,ORD-100120,CUS-0007,Everyday Set,Core,New Territories,Mobile App,1,120.32,frequent_recent
2025-10-19,ORD-100159,CUS-0009,Everyday Set,Core,New Territories,Website,3,419.35,frequent_recent
2025-10-19,ORD-100927,CUS-0055,Starter Kit,Starter,International,Marketplace,4,227.87,steady_repeat
2025-10-19,ORD-101257,CUS-0081,Premium Set,Premium,Kowloon,Website,2,397.41,steady_repeat
2025-10-19,ORD-101749,CUS-0132,Refill Pack,Consumables,New Territories,Website,1,23.49,growing
2025-10-20,ORD-100121,CUS-0007,Everyday Set,Core,New Territories,Mobile App,4,494.23,frequent_recent
2025-10-20,ORD-101317,CUS-0086,Everyday Set,Core,Hong Kong,Website,3,365.69,steady_repeat
2025-10-20,ORD-101836,CUS-0148,Everyday Set,Core,International,Mobile App,1,81.01,growing
2025-10-21,ORD-101374,CUS-0090,Everyday Set,Core,New Territories,Mobile App,3,307.68,steady_repeat
2025-10-21,ORD-101690,CUS-0123,Everyday Set,Core,Hong Kong,Marketplace,2,236.8,growing
2025-10-22,ORD-100086,CUS-0005,Refill Pack,Consumables,International,Website,4,256.92,frequent_recent
2025-10-22,ORD-100421,CUS-0025,Refill Pack,Consumables,New Territories,Website,1,45.62,frequent_recent
2025-10-22,ORD-100728,CUS-0042,Everyday Set,Core,New Territories,Website,1,115.01,frequent_recent
2025-10-22,ORD-100780,CUS-0045,Starter Kit,Starter,Kowloon,Marketplace,3,218.62,frequent_recent
2025-10-22,ORD-100954,CUS-0057,Refill Pack,Consumables,Hong Kong,Website,1,40.43,steady_repeat
2025-10-22,ORD-101684,CUS-0122,Premium Set,Premium,Hong Kong,Website,4,747.66,growing
2025-10-22,ORD-101735,CUS-0130,Refill Pack,Consumables,New Territories,Marketplace,1,38.86,growing
2025-10-22,ORD-101750,CUS-0132,Starter Kit,Starter,New Territories,Marketplace,2,86.2,growing
2025-10-23,ORD-100422,CUS-0025,Refill Pack,Consumables,New Territories,Website,3,123.62,frequent_recent
2025-10-23,ORD-101597,CUS-0108,Premium Set,Premium,Kowloon,Mobile App,2,326.6,steady_repeat
2025-10-23,ORD-101763,CUS-0134,Starter Kit,Starter,Hong Kong,Marketplace,1,54.16,growing
2025-10-23,ORD-101830,CUS-0147,Refill Pack,Consumables,Hong Kong,Mobile App,2,48.78,growing
2025-10-23,ORD-101880,CUS-0155,Everyday Set,Core,Hong Kong,Marketplace,4,382.1,growing
2025-10-23,RET-100652,CUS-0038,Refill Pack,Consumables,New Territories,Return,-1,-66.37,frequent_recent
2025-10-24,ORD-100515,CUS-0030,Everyday Set,Core,Hong Kong,Website,1,120.15,frequent_recent
2025-10-24,ORD-100928,CUS-0055,Everyday Set,Core,International,Website,3,328.32,steady_repeat
2025-10-24,ORD-101676,CUS-0120,Everyday Set,Core,New Territories,Marketplace,1,105.58,growing
2025-10-25,ORD-101411,CUS-0093,Starter Kit,Starter,Kowloon,Website,4,151.2,steady_repeat
2025-10-25,ORD-101643,CUS-0114,Refill Pack,Consumables,Kowloon,Website,3,76.41,growing
2025-10-25,ORD-101698,CUS-0124,Everyday Set,Core,New Territories,Website,3,305.59,growing
2025-10-25,ORD-101901,CUS-0159,Everyday Set,Core,Kowloon,Website,1,101.57,growing
2025-10-26,ORD-100373,CUS-0022,Refill Pack,Consumables,Hong Kong,Marketplace,3,183.18,frequent_recent
2025-10-26,ORD-100694,CUS-0040,Refill Pack,Consumables,Kowloon,Website,3,157.18,frequent_recent
2025-10-26,ORD-100891,CUS-0052,Premium Set,Premium,Hong Kong,Website,2,699.81,frequent_recent
2025-10-26,ORD-100908,CUS-0053,Starter Kit,Starter,New Territories,Mobile App,2,110.18,steady_repeat
2025-10-26,ORD-101558,CUS-0105,Everyday Set,Core,Kowloon,Website,3,261.86,steady_repeat
2025-10-26,ORD-101780,CUS-0137,Everyday Set,Core,New Territories,Mobile App,3,292.0,growing
2025-10-26,ORD-101811,CUS-0144,Refill Pack,Consumables,International,Mobile App,1,26.47,growing
2025-10-26,ORD-101843,CUS-0149,Everyday Set,Core,New Territories,Marketplace,1,105.4,growing
2025-10-26,RET-101258,CUS-0081,Premium Set,Premium,Kowloon,Return,-1,-198.7,steady_repeat
2025-10-27,ORD-100106,CUS-0006,Everyday Set,Core,Hong Kong,Marketplace,2,359.0,frequent_recent
2025-10-27,ORD-100160,CUS-0009,Premium Set,Premium,New Territories,Website,4,1021.73,frequent_recent
2025-10-27,ORD-100653,CUS-0038,Everyday Set,Core,New Territories,Mobile App,3,527.52,frequent_recent
2025-10-27,ORD-101038,CUS-0064,Premium Set,Premium,Hong Kong,Marketplace,4,842.31,steady_repeat
2025-10-27,ORD-101164,CUS-0074,Everyday Set,Core,Hong Kong,Website,2,162.8,steady_repeat
2025-10-27,ORD-101460,CUS-0097,Refill Pack,Consumables,New Territories,Website,4,120.26,steady_repeat
2025-10-28,ORD-100264,CUS-0016,Everyday Set,Core,New Territories,Website,1,132.91,frequent_recent
2025-10-28,ORD-100654,CUS-0038,Everyday Set,Core,New Territories,Marketplace,2,355.53,frequent_recent
2025-10-28,ORD-101691,CUS-0123,Everyday Set,Core,Hong Kong,Website,1,104.24,growing
2025-10-28,ORD-101926,CUS-0164,Premium Set,Premium,Hong Kong,Mobile App,4,783.18,growing
2025-10-29,ORD-100045,CUS-0003,Refill Pack,Consumables,New Territories,Website,1,41.24,frequent_recent
2025-10-29,ORD-100389,CUS-0023,Everyday Set,Core,Hong Kong,Website,2,272.14,frequent_recent
2025-10-29,ORD-100566,CUS-0033,Refill Pack,Consumables,Hong Kong,Mobile App,4,236.32,frequent_recent
2025-10-29,ORD-100585,CUS-0034,Starter Kit,Starter,International,Marketplace,4,227.24,frequent_recent
2025-10-29,ORD-100637,CUS-0037,Refill Pack,Consumables,New Territories,Marketplace,1,61.15,frequent_recent
2025-10-29,ORD-101401,CUS-0092,Starter Kit,Starter,International,Mobile App,4,166.21,steady_repeat
2025-10-29,ORD-101745,CUS-0131,Premium Set,Premium,Hong Kong,Website,4,610.56,growing
2025-10-30,ORD-100567,CUS-0033,Everyday Set,Core,Hong Kong,Marketplace,3,559.93,frequent_recent
2025-10-30,ORD-100674,CUS-0039,Premium Set,Premium,Hong Kong,Website,2,695.29,frequent_recent
2025-10-30,ORD-101125,CUS-0071,Everyday Set,Core,Kowloon,Marketplace,3,374.69,steady_repeat
2025-10-30,ORD-101150,CUS-0073,Premium Set,Premium,Hong Kong,Marketplace,3,519.05,steady_repeat
2025-10-30,ORD-101301,CUS-0085,Premium Set,Premium,Hong Kong,Mobile App,2,352.95,steady_repeat
2025-11-01,ORD-100498,CUS-0029,Everyday Set,Core,Hong Kong,Website,4,521.59,frequent_recent
2025-11-01,ORD-100534,CUS-0031,Refill Pack,Consumables,New Territories,Website,3,123.91,frequent_recent
2025-11-01,ORD-101609,CUS-0109,Everyday Set,Core,Hong Kong,Website,2,231.03,steady_repeat
2025-11-02,ORD-100064,CUS-0004,Refill Pack,Consumables,International,Marketplace,2,117.13,frequent_recent
2025-11-02,ORD-100355,CUS-0021,Starter Kit,Starter,Hong Kong,Website,2,200.96,frequent_recent
2025-11-02,ORD-100999,CUS-0061,Refill Pack,Consumables,Kowloon,Website,4,142.21,steady_repeat
2025-11-02,ORD-101723,CUS-0128,Starter Kit,Starter,Hong Kong,Website,1,32.78,growing
2025-11-03,ORD-100334,CUS-0020,Everyday Set,Core,New Territories,Website,3,604.81,frequent_recent
2025-11-03,ORD-100516,CUS-0030,Everyday Set,Core,Hong Kong,Marketplace,3,321.98,frequent_recent
2025-11-03,ORD-100638,CUS-0037,Refill Pack,Consumables,New Territories,Website,4,237.88,frequent_recent
2025-11-03,ORD-100781,CUS-0045,Refill Pack,Consumables,Kowloon,Marketplace,3,131.18,frequent_recent
2025-11-03,ORD-101016,CUS-0062,Everyday Set,Core,Kowloon,Website,4,323.72,steady_repeat
2025-11-04,ORD-100878,CUS-0051,Starter Kit,Starter,International,Website,3,307.55,frequent_recent
2025-11-04,ORD-101291,CUS-0084,Premium Set,Premium,Hong Kong,Website,2,322.54,steady_repeat
2025-11-04,ORD-101402,CUS-0092,Starter Kit,Starter,International,Mobile App,1,43.48,steady_repeat
2025-11-04,ORD-101623,CUS-0111,Premium Set,Premium,Kowloon,Website,1,158.83,growing
2025-11-04,ORD-101702,CUS-0125,Everyday Set,Core,Kowloon,Mobile App,3,296.27,growing
2025-11-04,ORD-101736,CUS-0130,Everyday Set,Core,New Territories,Marketplace,4,379.12,growing
2025-11-04,RET-101692,CUS-0123,Everyday Set,Core,Hong Kong,Return,-1,-104.24,growing
2025-11-05,ORD-100030,CUS-0002,Refill Pack,Consumables,Hong Kong,Marketplace,1,54.43,frequent_recent
2025-11-05,ORD-100695,CUS-0040,Premium Set,Premium,Kowloon,Mobile App,3,921.22,frequent_recent
2025-11-05,ORD-100800,CUS-0046,Everyday Set,Core,International,Website,3,357.31,frequent_recent
2025-11-05,ORD-101060,CUS-0066,Premium Set,Premium,New Territories,Mobile App,3,699.62,steady_repeat
2025-11-05,ORD-101259,CUS-0081,Everyday Set,Core,Kowloon,Website,4,369.36,steady_repeat
2025-11-06,ORD-100336,CUS-0020,Everyday Set,Core,New Territories,Website,1,188.4,frequent_recent
2025-11-06,ORD-100423,CUS-0025,Starter Kit,Starter,New Territories,Website,4,285.48,frequent_recent
2025-11-06,ORD-100458,CUS-0027,Refill Pack,Consumables,Kowloon,Website,1,62.53,frequent_recent
2025-11-06,ORD-101049,CUS-0065,Premium Set,Premium,Kowloon,Mobile App,2,475.15,steady_repeat
2025-11-07,ORD-100191,CUS-0011,Starter Kit,Starter,New Territories,Marketplace,2,182.17,frequent_recent
2025-11-07,ORD-100550,CUS-0032,Starter Kit,Starter,Kowloon,Website,4,252.97,frequent_recent
2025-11-07,ORD-101217,CUS-0078,Everyday Set,Core,Hong Kong,Website,3,398.43,steady_repeat
2025-11-07,ORD-101660,CUS-0117,Everyday Set,Core,New Territories,Marketplace,2,220.45,growing
2025-11-07,ORD-101867,CUS-0153,Starter Kit,Starter,Kowloon,Website,3,122.03,growing
2025-11-08,ORD-100031,CUS-0002,Premium Set,Premium,Hong Kong,Website,1,345.76,frequent_recent
2025-11-08,ORD-100227,CUS-0013,Refill Pack,Consumables,Hong Kong,Mobile App,4,165.96,frequent_recent
2025-11-08,ORD-100568,CUS-0033,Everyday Set,Core,Hong Kong,Website,3,603.3,frequent_recent
2025-11-08,ORD-100830,CUS-0048,Everyday Set,Core,International,Marketplace,4,579.01,frequent_recent
2025-11-08,ORD-101729,CUS-0129,Everyday Set,Core,Kowloon,Mobile App,3,281.36,growing
2025-11-08,ORD-101826,CUS-0146,Refill Pack,Consumables,New Territories,Website,2,71.66,growing
2025-11-08,ORD-101831,CUS-0147,Everyday Set,Core,Hong Kong,Mobile App,4,315.96,growing
2025-11-09,ORD-100229,CUS-0013,Everyday Set,Core,Hong Kong,Marketplace,3,395.52,frequent_recent
2025-11-09,ORD-101302,CUS-0085,Everyday Set,Core,Hong Kong,Website,3,245.49,steady_repeat
2025-11-09,ORD-101585,CUS-0107,Starter Kit,Starter,Hong Kong,Website,4,261.9,steady_repeat
2025-11-09,ORD-101703,CUS-0125,Premium Set,Premium,Kowloon,Marketplace,2,418.79,growing
2025-11-09,ORD-101812,CUS-0144,Refill Pack,Consumables,International,Website,2,61.35,growing
2025-11-09,ORD-101885,CUS-0156,Everyday Set,Core,Kowloon,Website,3,216.55,growing
2025-11-09,ORD-101916,CUS-0162,Everyday Set,Core,International,Website,1,113.07,growing
2025-11-10,ORD-100192,CUS-0011,Starter Kit,Starter,New Territories,Marketplace,4,327.39,frequent_recent
2025-11-10,ORD-100313,CUS-0019,Starter Kit,Starter,Kowloon,Website,4,306.88,frequent_recent
2025-11-10,ORD-100846,CUS-0049,Refill Pack,Consumables,International,Website,2,106.01,frequent_recent
2025-11-10,ORD-100955,CUS-0057,Premium Set,Premium,Hong Kong,Website,3,631.94,steady_repeat
2025-11-10,ORD-101920,CUS-0163,Refill Pack,Consumables,Kowloon,Marketplace,4,135.9,growing
2025-11-10,RET-100335,CUS-0020,Everyday Set,Core,New Territories,Return,-1,-201.6,frequent_recent
2025-11-11,ORD-100122,CUS-0007,Refill Pack,Consumables,New Territories,Marketplace,2,78.31,frequent_recent
2025-11-11,ORD-100140,CUS-0008,Everyday Set,Core,International,Website,2,327.68,frequent_recent
2025-11-11,ORD-100749,CUS-0043,Everyday Set,Core,Kowloon,Website,2,275.05,frequent_recent
2025-11-11,ORD-100979,CUS-0059,Starter Kit,Starter,Hong Kong,Mobile App,3,139.34,steady_repeat
2025-11-11,ORD-101069,CUS-0067,Premium Set,Premium,Kowloon,Marketplace,2,432.44,steady_repeat
2025-11-11,ORD-101797,CUS-0140,Refill Pack,Consumables,Kowloon,Marketplace,4,109.95,growing
2025-11-12,ORD-100193,CUS-0011,Starter Kit,Starter,New Territories,Website,1,85.93,frequent_recent
2025-11-12,ORD-100729,CUS-0042,Everyday Set,Core,New Territories,Marketplace,4,520.93,frequent_recent
2025-11-12,ORD-101653,CUS-0116,Everyday Set,Core,Hong Kong,Website,2,194.92,growing
2025-11-12,ORD-101685,CUS-0122,Refill Pack,Consumables,Hong Kong,Marketplace,1,28.56,growing
2025-11-12,ORD-101756,CUS-0133,Everyday Set,Core,New Territories,Marketplace,4,409.01,growing
2025-11-12,ORD-101827,CUS-0146,Premium Set,Premium,New Territories,Website,2,457.1,growing
2025-11-13,ORD-100551,CUS-0032,Everyday Set,Core,Kowloon,Website,2,275.64,frequent_recent
2025-11-13,ORD-101638,CUS-0113,Starter Kit,Starter,Hong Kong,Mobile App,2,108.5,growing
2025-11-13,ORD-101810,CUS-0143,Everyday Set,Core,Hong Kong,Website,4,393.32,growing
2025-11-13,ORD-101818,CUS-0145,Premium Set,Premium,New Territories,Marketplace,4,727.52,growing
2025-11-13,ORD-101932,CUS-0165,Starter Kit,Starter,New Territories,Website,4,229.47,growing
2025-11-14,ORD-100535,CUS-0031,Starter Kit,Starter,New Territories,Website,3,175.2,frequent_recent
2025-11-14,ORD-101624,CUS-0111,Everyday Set,Core,Kowloon,Website,1,84.99,growing
2025-11-14,ORD-101665,CUS-0118,Premium Set,Premium,Hong Kong,Marketplace,1,245.7,growing
2025-11-15,ORD-100016,CUS-0001,Refill Pack,Consumables,Hong Kong,Website,2,111.61,frequent_recent
2025-11-15,ORD-100517,CUS-0030,Refill Pack,Consumables,Hong Kong,Website,1,37.9,frequent_recent
2025-11-15,ORD-100569,CUS-0033,Everyday Set,Core,Hong Kong,Marketplace,1,159.59,frequent_recent
2025-11-15,ORD-101542,CUS-0104,Premium Set,Premium,Hong Kong,Marketplace,3,548.52,steady_repeat
2025-11-15,ORD-101699,CUS-0124,Refill Pack,Consumables,New Territories,Website,4,177.64,growing
2025-11-15,ORD-101711,CUS-0126,Everyday Set,Core,Kowloon,Website,2,176.69,growing
2025-11-15,ORD-101775,CUS-0136,Everyday Set,Core,International,Website,2,173.21,growing
2025-11-15,ORD-101800,CUS-0141,Refill Pack,Consumables,Kowloon,Marketplace,1,31.75,growing
2025-11-15,RET-100228,CUS-0013,Refill Pack,Consumables,Hong Kong,Return,-1,-41.49,frequent_recent
2025-11-16,ORD-101039,CUS-0064,Premium Set,Premium,Hong Kong,Marketplace,4,744.11,steady_repeat
2025-11-16,ORD-101517,CUS-0102,Everyday Set,Core,Kowloon,Website,1,99.01,steady_repeat
2025-11-16,ORD-101921,CUS-0163,Everyday Set,Core,Kowloon,Website,1,105.86,growing
2025-11-17,ORD-101050,CUS-0065,Refill Pack,Consumables,Kowloon,Website,1,38.64,steady_repeat
2025-11-17,ORD-101412,CUS-0093,Everyday Set,Core,Kowloon,Marketplace,4,351.8,steady_repeat
2025-11-17,ORD-101719,CUS-0127,Everyday Set,Core,Kowloon,Website,2,127.97,growing
2025-11-18,ORD-100107,CUS-0006,Starter Kit,Starter,Hong Kong,Website,3,262.22,frequent_recent
2025-11-18,ORD-101292,CUS-0084,Refill Pack,Consumables,Hong Kong,Website,1,32.11,steady_repeat
2025-11-18,ORD-101543,CUS-0104,Refill Pack,Consumables,Hong Kong,Marketplace,4,117.58,steady_repeat
2025-11-18,ORD-101855,CUS-0151,Refill Pack,Consumables,New Territories,Mobile App,2,86.83,growing
2025-11-18,ORD-101881,CUS-0155,Starter Kit,Starter,Hong Kong,Website,4,216.72,growing
2025-11-19,ORD-100390,CUS-0023,Everyday Set,Core,Hong Kong,Website,2,316.51,frequent_recent
2025-11-19,ORD-100879,CUS-0051,Everyday Set,Core,International,Marketplace,2,327.19,frequent_recent
2025-11-19,ORD-101293,CUS-0084,Everyday Set,Core,Hong Kong,Website,1,96.38,steady_repeat
2025-11-19,ORD-101422,CUS-0094,Refill Pack,Consumables,Kowloon,Website,3,125.16,steady_repeat
2025-11-19,ORD-101661,CUS-0117,Starter Kit,Starter,New Territories,Marketplace,2,117.12,growing
2025-11-19,ORD-101819,CUS-0145,Starter Kit,Starter,New Territories,Marketplace,2,97.25,growing
2025-11-19,ORD-101870,CUS-0154,Refill Pack,Consumables,Hong Kong,Mobile App,2,57.61,growing
2025-11-20,ORD-100980,CUS-0059,Premium Set,Premium,Hong Kong,Website,4,698.45,steady_repeat
2025-11-20,ORD-101746,CUS-0131,Refill Pack,Consumables,Hong Kong,Marketplace,4,116.02,growing
2025-11-21,ORD-100194,CUS-0011,Refill Pack,Consumables,New Territories,Marketplace,4,231.41,frequent_recent
2025-11-21,ORD-100981,CUS-0059,Everyday Set,Core,Hong Kong,Website,2,188.75,steady_repeat
2025-11-21,ORD-101000,CUS-0061,Everyday Set,Core,Kowloon,Website,1,90.83,steady_repeat
2025-11-21,ORD-101625,CUS-0111,Refill Pack,Consumables,Kowloon,Website,4,110.86,growing
2025-11-21,ORD-101632,CUS-0112,Refill Pack,Consumables,New Territories,Website,1,32.64,growing
2025-11-21,ORD-101751,CUS-0132,Starter Kit,Starter,New Territories,Marketplace,1,33.99,growing
2025-11-22,ORD-100570,CUS-0033,Everyday Set,Core,Hong Kong,Marketplace,3,598.19,frequent_recent
2025-11-22,ORD-100586,CUS-0034,Refill Pack,Consumables,International,Website,3,130.38,frequent_recent
2025-11-22,ORD-101633,CUS-0112,Starter Kit,Starter,New Territories,Mobile App,3,143.54,growing
2025-11-22,ORD-101790,CUS-0139,Refill Pack,Consumables,Hong Kong,Marketplace,3,86.1,growing
2025-11-22,ORD-101909,CUS-0161,Starter Kit,Starter,Hong Kong,Mobile App,2,118.67,growing
2025-11-23,ORD-100017,CUS-0001,Everyday Set,Core,Hong Kong,Website,1,162.4,frequent_recent
2025-11-23,ORD-100065,CUS-0004,Everyday Set,Core,International,Mobile App,2,271.81,frequent_recent
2025-11-23,ORD-101282,CUS-0083,Starter Kit,Starter,New Territories,Website,4,218.21,steady_repeat
2025-11-23,ORD-101303,CUS-0085,Refill Pack,Consumables,Hong Kong,Mobile App,4,104.32,steady_repeat
2025-11-23,ORD-101724,CUS-0128,Starter Kit,Starter,Hong Kong,Website,2,65.33,growing
2025-11-23,ORD-101730,CUS-0129,Everyday Set,Core,Kowloon,Website,3,256.02,growing
2025-11-23,ORD-101868,CUS-0153,Everyday Set,Core,Kowloon,Mobile App,2,169.88,growing
2025-11-23,ORD-101917,CUS-0162,Starter Kit,Starter,International,Marketplace,3,153.61,growing
2025-11-24,ORD-100066,CUS-0004,Everyday Set,Core,International,Marketplace,4,603.31,frequent_recent
2025-11-24,ORD-100265,CUS-0016,Refill Pack,Consumables,New Territories,Mobile App,1,46.29,frequent_recent
2025-11-24,ORD-100459,CUS-0027,Refill Pack,Consumables,Kowloon,Marketplace,4,238.17,frequent_recent
2025-11-24,ORD-100860,CUS-0050,Starter Kit,Starter,Hong Kong,Website,4,299.23,frequent_recent
2025-11-24,ORD-101471,CUS-0098,Starter Kit,Starter,New Territories,Website,3,158.31,steady_repeat
2025-11-24,ORD-101693,CUS-0123,Everyday Set,Core,Hong Kong,Website,1,115.54,growing
2025-11-25,ORD-100141,CUS-0008,Everyday Set,Core,International,Mobile App,2,354.04,frequent_recent
2025-11-25,ORD-100424,CUS-0025,Starter Kit,Starter,New Territories,Marketplace,2,147.12,frequent_recent
2025-11-25,ORD-100639,CUS-0037,Refill Pack,Consumables,New Territories,Marketplace,4,224.26,frequent_recent
2025-11-25,ORD-100675,CUS-0039,Starter Kit,Starter,Hong Kong,Website,4,374.1,frequent_recent
2025-11-25,ORD-100710,CUS-0041,Everyday Set,Core,Kowloon,Mobile App,1,173.5,frequent_recent
2025-11-25,ORD-100816,CUS-0047,Premium Set,Premium,Kowloon,Mobile App,1,233.91,frequent_recent
2025-11-25,ORD-101764,CUS-0134,Premium Set,Premium,Hong Kong,Website,3,665.12,growing
2025-11-25,ORD-101891,CUS-0157,Premium Set,Premium,New Territories,Website,4,993.55,growing
2025-11-25,ORD-101907,CUS-0160,Refill Pack,Consumables,New Territories,Website,2,55.35,growing
2025-11-25,ORD-101927,CUS-0164,Starter Kit,Starter,Hong Kong,Website,4,218.29,growing
2025-11-26,ORD-100195,CUS-0011,Refill Pack,Consumables,New Territories,Website,4,222.49,frequent_recent
2025-11-26,ORD-100624,CUS-0036,Refill Pack,Consumables,Hong Kong,Website,3,192.32,frequent_recent
2025-11-26,ORD-100730,CUS-0042,Starter Kit,Starter,New Territories,Marketplace,3,222.81,frequent_recent
2025-11-26,ORD-100767,CUS-0044,Everyday Set,Core,Hong Kong,Marketplace,3,424.92,frequent_recent
2025-11-26,ORD-100817,CUS-0047,Everyday Set,Core,Kowloon,Website,4,515.48,frequent_recent
2025-11-26,ORD-100847,CUS-0049,Everyday Set,Core,International,Website,2,292.25,frequent_recent
2025-11-26,ORD-101844,CUS-0149,Refill Pack,Consumables,New Territories,Marketplace,2,87.76,growing
2025-11-27,ORD-100255,CUS-0015,Everyday Set,Core,Kowloon,Website,1,117.33,frequent_recent
2025-11-27,ORD-100314,CUS-0019,Starter Kit,Starter,Kowloon,Website,1,78.14,frequent_recent
